INFLATION,N_EDGES,METHOD,XVAL_ITER,DENS_THRESH,MATCH_THRESH,N_CLUSTERS,PREC,RECALL,F_SCORE
3,all_edges,UNWEIGHTED,0,0.0,0.5,142,0.014705882352941176,0.029850746268656716,0.019704433497536946
3,all_edges,UNWEIGHTED,0,0.0,0.75,142,0.007042253521126761,0.014925373134328358,0.009569377990430623
3,all_edges,TOPO,0,0.0,0.5,283,0.15294117647058825,0.3208955223880597,0.20715212154900872
3,all_edges,TOPO,0,0.0,0.75,283,0.03225806451612903,0.07462686567164178,0.04504504504504504
3,all_edges,TOPO_L2,0,0.0,0.5,534,0.001876172607879925,0.007462686567164179,0.0029985007496251873
3,all_edges,TOPO_L2,0,0.0,0.75,534,0.0,0.0,0.0
3,all_edges,STRING,0,0.0,0.5,952,0.023605150214592276,0.1865671641791045,0.041907954891801276
3,all_edges,STRING,0,0.0,0.75,952,0.003157894736842105,0.029850746268656716,0.005711565920990005
3,all_edges,CO_OCCUR,0,0.0,0.5,720,0.04454022988505747,0.26119402985074625,0.07610296696359684
3,all_edges,CO_OCCUR,0,0.0,0.75,720,0.012534818941504178,0.06716417910447761,0.02112676056338028
3,all_edges,REL,0,0.0,0.5,748,0.05034965034965035,0.31343283582089554,0.08676192115682563
3,all_edges,REL,0,0.0,0.75,748,0.012129380053908356,0.07462686567164178,0.02086714583816369
3,all_edges,CO_EXP,0,0.0,0.5,477,0.0021231422505307855,0.007462686567164179,0.0033057851239669416
3,all_edges,CO_EXP,0,0.0,0.75,477,0.0020964360587002098,0.007462686567164179,0.003273322422258593
3,all_edges,GO_CC,0,0.0,0.5,380,0.032171581769437,0.1044776119402985,0.04919472913616399
3,all_edges,GO_CC,0,0.0,0.75,380,0.013262599469496022,0.03731343283582089,0.019569471624266144
3,all_edges,GO_BP,0,0.0,0.5,408,0.02481389578163772,0.08955223880597014,0.03886010362694301
3,all_edges,GO_BP,0,0.0,0.75,408,0.00980392156862745,0.029850746268656716,0.014760147601476016
3,all_edges,GO_MF,0,0.0,0.5,475,0.025806451612903226,0.11194029850746269,0.04194337644180356
3,all_edges,GO_MF,0,0.0,0.75,475,0.008456659619450317,0.03731343283582089,0.013788348845225786
3,all_edges,ALL,0,0.0,0.5,551,0.04655493482309125,0.208955223880597,0.07614489285325791
3,all_edges,ALL,0,0.0,0.75,551,0.020072992700729927,0.08208955223880597,0.03225806451612903
3,all_edges,GO_SS,0,0.0,0.5,470,0.039301310043668124,0.17164179104477612,0.06395797929862505
3,all_edges,GO_SS,0,0.0,0.75,470,0.010660980810234541,0.03731343283582089,0.01658374792703151
3,all_edges,TOPOS,0,0.0,0.5,254,0.08677685950413223,0.17164179104477612,0.11527446300715992
3,all_edges,TOPOS,0,0.0,0.75,254,0.007905138339920948,0.014925373134328358,0.0103359173126615
3,all_edges,ASSOC,0,0.0,0.5,767,0.034759358288770054,0.21641791044776118,0.05989831585637114
3,all_edges,ASSOC,0,0.0,0.75,767,0.010471204188481676,0.06716417910447761,0.018117765475591345
3,all_edges,TOPO_GO,0,0.0,0.5,415,0.049019607843137254,0.1791044776119403,0.07697241821680564
3,all_edges,TOPO_GO,0,0.0,0.75,415,0.014492753623188406,0.04477611940298507,0.0218978102189781
3,all_edges,TOPO_CO_EXP,0,0.0,0.5,487,0.02286902286902287,0.08955223880597014,0.036433894562517256
3,all_edges,TOPO_CO_EXP,0,0.0,0.75,487,0.00823045267489712,0.029850746268656716,0.012903225806451615
3,all_edges,TOPO_CO_EXP,0,0.0,0.5,487,0.02286902286902287,0.08955223880597014,0.036433894562517256
3,all_edges,TOPO_CO_EXP,0,0.0,0.75,487,0.00823045267489712,0.029850746268656716,0.012903225806451615
3,all_edges,TOPO_GO_CO_EXP,0,0.0,0.5,426,0.0405727923627685,0.1417910447761194,0.06309209883777712
3,all_edges,TOPO_GO_CO_EXP,0,0.0,0.75,426,0.011764705882352941,0.03731343283582089,0.017889087656529516
3,all_edges,CNB,0,0.0,0.5,938,0.06841505131128849,0.4925373134328358,0.12014198598343498
3,all_edges,CNB,0,0.0,0.75,938,0.015021459227467811,0.11194029850746269,0.02648839556004036
3,all_edges,RF,0,0.0,0.5,889,0.07797029702970297,0.5298507462686567,0.13593678772223067
3,all_edges,RF,0,0.0,0.75,889,0.02522935779816514,0.16417910447761194,0.04373757455268391
3,all_edges,MLP,0,0.0,0.5,802,0.09712722298221614,0.5970149253731343,0.1670735653145866
3,all_edges,MLP,0,0.0,0.75,802,0.03176620076238882,0.20149253731343283,0.05488027968616611
3,all_edges,SWC,0,0.0,0.5,887,0.07261904761904762,0.48507462686567165,0.1263261860005735
3,all_edges,SWC,0,0.0,0.75,887,0.01820250284414107,0.11940298507462686,0.0315893385982231
3,20k_edges,UNWEIGHTED,0,0.0,0.5,142,0.014705882352941176,0.029850746268656716,0.019704433497536946
3,20k_edges,UNWEIGHTED,0,0.0,0.75,142,0.007042253521126761,0.014925373134328358,0.009569377990430623
3,20k_edges,TOPO,0,0.0,0.5,243,0.21238938053097345,0.40298507462686567,0.27817128139085645
3,20k_edges,TOPO,0,0.0,0.75,243,0.04979253112033195,0.09701492537313433,0.06580890107572242
3,20k_edges,TOPO_L2,0,0.0,0.5,488,0.0,0.0,0.0
3,20k_edges,TOPO_L2,0,0.0,0.75,488,0.0,0.0,0.0
3,20k_edges,STRING,0,0.0,0.5,864,0.07701711491442542,0.5149253731343284,0.13399297207323838
3,20k_edges,STRING,0,0.0,0.75,864,0.019767441860465116,0.1417910447761194,0.03469760446879364
3,20k_edges,CO_OCCUR,0,0.0,0.5,1008,0.038461538461538464,0.30597014925373134,0.06833333333333334
3,20k_edges,CO_OCCUR,0,0.0,0.75,1008,0.00796812749003984,0.05970149253731343,0.0140597539543058
3,20k_edges,REL,0,0.0,0.5,676,0.06549520766773163,0.35074626865671643,0.11037919578416772
3,20k_edges,REL,0,0.0,0.75,676,0.007462686567164179,0.04477611940298507,0.01279317697228145
3,20k_edges,CO_EXP,0,0.0,0.5,320,0.0,0.0,0.0
3,20k_edges,CO_EXP,0,0.0,0.75,320,0.0,0.0,0.0
3,20k_edges,GO_CC,0,0.0,0.5,286,0.2235294117647059,0.5149253731343284,0.3117346332184045
3,20k_edges,GO_CC,0,0.0,0.75,286,0.07420494699646643,0.16417910447761194,0.10221238938053098
3,20k_edges,GO_BP,0,0.0,0.5,547,0.03816793893129771,0.17164179104477612,0.062449090415422216
3,20k_edges,GO_BP,0,0.0,0.75,547,0.0055147058823529415,0.029850746268656716,0.00930954228083786
3,20k_edges,GO_MF,0,0.0,0.5,545,0.03441682600382409,0.15671641791044777,0.05643896976483763
3,20k_edges,GO_MF,0,0.0,0.75,545,0.012962962962962963,0.05223880597014925,0.020771513353115726
3,20k_edges,ALL,0,0.0,0.5,639,0.09705372616984402,0.4701492537313433,0.16089385474860338
3,20k_edges,ALL,0,0.0,0.75,639,0.03486529318541997,0.1791044776119403,0.0583683395976122
3,20k_edges,GO_SS,0,0.0,0.5,606,0.06818181818181818,0.3358208955223881,0.11335012594458438
3,20k_edges,GO_SS,0,0.0,0.75,606,0.01340033500837521,0.07462686567164178,0.022720817949446182
3,20k_edges,TOPOS,0,0.0,0.5,244,0.1574468085106383,0.31343283582089554,0.20960345292689508
3,20k_edges,TOPOS,0,0.0,0.75,244,0.04526748971193416,0.08955223880597014,0.06013667425968109
3,20k_edges,ASSOC,0,0.0,0.5,727,0.0791044776119403,0.44776119402985076,0.13445520273984185
3,20k_edges,ASSOC,0,0.0,0.75,727,0.012517385257301807,0.06716417910447761,0.021101992966002344
3,20k_edges,TOPO_GO,0,0.0,0.5,566,0.10207939508506617,0.44776119402985076,0.16625615763546797
3,20k_edges,TOPO_GO,0,0.0,0.75,566,0.019572953736654804,0.09701492537313433,0.03257403189066059
3,20k_edges,TOPO_CO_EXP,0,0.0,0.5,460,0.042222222222222223,0.14925373134328357,0.06582366187424216
3,20k_edges,TOPO_CO_EXP,0,0.0,0.75,460,0.008714596949891068,0.029850746268656716,0.013490725126475549
3,20k_edges,TOPO_CO_EXP,0,0.0,0.5,460,0.042222222222222223,0.14925373134328357,0.06582366187424216
3,20k_edges,TOPO_CO_EXP,0,0.0,0.75,460,0.008714596949891068,0.029850746268656716,0.013490725126475549
3,20k_edges,TOPO_GO_CO_EXP,0,0.0,0.5,615,0.0847750865051903,0.41044776119402987,0.14052560225258107
3,20k_edges,TOPO_GO_CO_EXP,0,0.0,0.75,615,0.02138157894736842,0.11194029850746269,0.03590498987295157
3,20k_edges,CNB,0,0.0,0.5,960,0.07386363636363637,0.5447761194029851,0.13008910212474298
3,20k_edges,CNB,0,0.0,0.75,960,0.022222222222222223,0.17164179104477612,0.03934987168520103
3,20k_edges,RF,0,0.0,0.5,871,0.09523809523809523,0.6417910447761194,0.16586306653809063
3,20k_edges,RF,0,0.0,0.75,871,0.03294117647058824,0.21641791044776118,0.05717907189634533
3,20k_edges,MLP,0,0.0,0.5,787,0.10393258426966293,0.6119402985074627,0.1776866764275256
3,20k_edges,MLP,0,0.0,0.75,787,0.03870967741935484,0.23880597014925373,0.06662040249826509
3,20k_edges,SWC,0,0.0,0.5,809,0.09782608695652174,0.5970149253731343,0.16810646742937196
3,20k_edges,SWC,0,0.0,0.75,809,0.02756892230576441,0.17164179104477612,0.04750727631208337
3,all_edges,UNWEIGHTED,0,0.02,0.5,86,0.025,0.029850746268656716,0.0272108843537415
3,all_edges,UNWEIGHTED,0,0.02,0.75,86,0.011627906976744186,0.014925373134328358,0.0130718954248366
3,all_edges,TOPO,0,0.02,0.5,230,0.18932038834951456,0.3208955223880597,0.2381425731326328
3,all_edges,TOPO,0,0.02,0.75,230,0.03982300884955752,0.07462686567164178,0.05193306405077899
3,all_edges,TOPO_L2,0,0.02,0.5,297,0.0,0.0,0.0
3,all_edges,TOPO_L2,0,0.02,0.75,297,0.0,0.0,0.0
3,all_edges,STRING,0,0.02,0.5,473,0.04856512141280353,0.1865671641791045,0.07706859104603096
3,all_edges,STRING,0,0.02,0.75,473,0.006369426751592357,0.029850746268656716,0.010498687664041995
3,all_edges,CO_OCCUR,0,0.02,0.5,454,0.07209302325581396,0.26119402985074625,0.11299729223078527
3,all_edges,CO_OCCUR,0,0.02,0.75,454,0.01991150442477876,0.06716417910447761,0.030716723549488054
3,all_edges,REL,0,0.02,0.5,409,0.09574468085106383,0.31343283582089554,0.14668218859138535
3,all_edges,REL,0,0.02,0.75,409,0.022332506203473945,0.07462686567164178,0.03437738731856378
3,all_edges,CO_EXP,0,0.02,0.5,197,0.005235602094240838,0.007462686567164179,0.006153846153846155
3,all_edges,CO_EXP,0,0.02,0.75,197,0.005076142131979695,0.007462686567164179,0.006042296072507553
3,all_edges,GO_CC,0,0.02,0.5,227,0.05454545454545454,0.1044776119402985,0.07167235494880546
3,all_edges,GO_CC,0,0.02,0.75,227,0.022321428571428572,0.03731343283582089,0.027932960893854747
3,all_edges,GO_BP,0,0.02,0.5,252,0.04048582995951417,0.08955223880597014,0.05576208178438661
3,all_edges,GO_BP,0,0.02,0.75,252,0.015873015873015872,0.029850746268656716,0.020725388601036267
3,all_edges,GO_MF,0,0.02,0.5,301,0.041237113402061855,0.11194029850746269,0.060271220492214964
3,all_edges,GO_MF,0,0.02,0.75,301,0.013377926421404682,0.03731343283582089,0.019694731659281144
3,all_edges,ALL,0,0.02,0.5,312,0.08389261744966443,0.208955223880597,0.11971951428082778
3,all_edges,ALL,0,0.02,0.75,312,0.03559870550161812,0.08208955223880597,0.04966139954853273
3,all_edges,GO_SS,0,0.02,0.5,290,0.06474820143884892,0.17164179104477612,0.09402679990915286
3,all_edges,GO_SS,0,0.02,0.75,290,0.01730103806228374,0.03731343283582089,0.02364066193853428
3,all_edges,TOPOS,0,0.02,0.5,151,0.14482758620689656,0.17164179104477612,0.15709871523825014
3,all_edges,TOPOS,0,0.02,0.75,151,0.013333333333333334,0.014925373134328358,0.014084507042253521
3,all_edges,ASSOC,0,0.02,0.5,411,0.0663265306122449,0.21641791044776118,0.10153514678157825
3,all_edges,ASSOC,0,0.02,0.75,411,0.0196078431372549,0.06716417910447761,0.03035413153456998
3,all_edges,TOPO_GO,0,0.02,0.5,252,0.08163265306122448,0.1791044776119403,0.11214953271028036
3,all_edges,TOPO_GO,0,0.02,0.75,252,0.02390438247011952,0.04477611940298507,0.03116883116883117
3,all_edges,TOPO_CO_EXP,0,0.02,0.5,210,0.05392156862745098,0.08955223880597014,0.0673125956144824
3,all_edges,TOPO_CO_EXP,0,0.02,0.75,210,0.019138755980861243,0.029850746268656716,0.023323615160349854
3,all_edges,TOPO_CO_EXP,0,0.02,0.5,210,0.05392156862745098,0.08955223880597014,0.0673125956144824
3,all_edges,TOPO_CO_EXP,0,0.02,0.75,210,0.019138755980861243,0.029850746268656716,0.023323615160349854
3,all_edges,TOPO_GO_CO_EXP,0,0.02,0.5,256,0.06827309236947791,0.1417910447761194,0.09216721358253674
3,all_edges,TOPO_GO_CO_EXP,0,0.02,0.75,256,0.0196078431372549,0.03731343283582089,0.02570694087403599
3,all_edges,CNB,0,0.02,0.5,667,0.09900990099009901,0.4925373134328358,0.1648763427429428
3,all_edges,CNB,0,0.02,0.75,667,0.02118003025718608,0.11194029850746269,0.035620388431854805
3,all_edges,RF,0,0.02,0.5,555,0.13291139240506328,0.5298507462686567,0.21251425313568986
3,all_edges,RF,0,0.02,0.75,555,0.040892193308550186,0.16417910447761194,0.06547619047619048
3,all_edges,MLP,0,0.02,0.5,531,0.1540130151843818,0.5970149253731343,0.24485924904082426
3,all_edges,MLP,0,0.02,0.75,531,0.04844961240310078,0.20149253731343283,0.07811595880106469
3,all_edges,SWC,0,0.02,0.5,372,0.18181818181818182,0.47761194029850745,0.26337448559670784
3,all_edges,SWC,0,0.02,0.75,372,0.04395604395604396,0.11940298507462686,0.06425702811244981
3,20k_edges,UNWEIGHTED,0,0.02,0.5,86,0.025,0.029850746268656716,0.0272108843537415
3,20k_edges,UNWEIGHTED,0,0.02,0.75,86,0.011627906976744186,0.014925373134328358,0.0130718954248366
3,20k_edges,TOPO,0,0.02,0.5,162,0.3310344827586207,0.40298507462686567,0.36348338241480854
3,20k_edges,TOPO,0,0.02,0.75,162,0.075,0.09701492537313433,0.08459869848156182
3,20k_edges,TOPO_L2,0,0.02,0.5,253,0.0,0.0,0.0
3,20k_edges,TOPO_L2,0,0.02,0.75,253,0.0,0.0,0.0
3,20k_edges,STRING,0,0.02,0.5,456,0.15365853658536585,0.5149253731343284,0.236687357072852
3,20k_edges,STRING,0,0.02,0.75,456,0.03761061946902655,0.1417910447761194,0.059451500092030186
3,20k_edges,CO_OCCUR,0,0.02,0.5,536,0.07551020408163266,0.30597014925373134,0.12112743532417758
3,20k_edges,CO_OCCUR,0,0.02,0.75,536,0.015037593984962405,0.05970149253731343,0.02402402402402402
3,20k_edges,REL,0,0.02,0.5,401,0.1168091168091168,0.35074626865671643,0.1752535128006912
3,20k_edges,REL,0,0.02,0.75,401,0.012658227848101266,0.04477611940298507,0.01973684210526316
3,20k_edges,CO_EXP,0,0.02,0.5,152,0.0,0.0,0.0
3,20k_edges,CO_EXP,0,0.02,0.75,152,0.0,0.0,0.0
3,20k_edges,GO_CC,0,0.02,0.5,193,0.35185185185185186,0.5149253731343284,0.4180484693877551
3,20k_edges,GO_CC,0,0.02,0.75,193,0.11052631578947368,0.16417910447761194,0.13211323991993137
3,20k_edges,GO_BP,0,0.02,0.5,362,0.058997050147492625,0.17164179104477612,0.08781139639209698
3,20k_edges,GO_BP,0,0.02,0.75,362,0.008356545961002786,0.029850746268656716,0.013057671381936888
3,20k_edges,GO_MF,0,0.02,0.5,307,0.06315789473684211,0.15671641791044777,0.09003215434083602
3,20k_edges,GO_MF,0,0.02,0.75,307,0.023178807947019868,0.05223880597014925,0.03211009174311927
3,20k_edges,ALL,0,0.02,0.5,330,0.208955223880597,0.4701492537313433,0.2893226176808266
3,20k_edges,ALL,0,0.02,0.75,330,0.06832298136645963,0.1791044776119403,0.09891345073061072
3,20k_edges,GO_SS,0,0.02,0.5,309,0.14181818181818182,0.3358208955223881,0.1994204874723027
3,20k_edges,GO_SS,0,0.02,0.75,309,0.02666666666666667,0.07462686567164178,0.03929273084479371
3,20k_edges,TOPOS,0,0.02,0.5,152,0.25874125874125875,0.31343283582089554,0.28347318496898943
3,20k_edges,TOPOS,0,0.02,0.75,152,0.0728476821192053,0.08955223880597014,0.08034083992696286
3,20k_edges,ASSOC,0,0.02,0.5,383,0.16257668711656442,0.44776119402985076,0.23854174480534093
3,20k_edges,ASSOC,0,0.02,0.75,383,0.024,0.06716417910447761,0.03536345776031435
3,20k_edges,TOPO_GO,0,0.02,0.5,291,0.2125984251968504,0.44776119402985076,0.28830752802989856
3,20k_edges,TOPO_GO,0,0.02,0.75,291,0.03832752613240418,0.09701492537313433,0.054947166186359274
3,20k_edges,TOPO_CO_EXP,0,0.02,0.5,229,0.0867579908675799,0.14925373134328357,0.10973144672249495
3,20k_edges,TOPO_CO_EXP,0,0.02,0.75,229,0.017543859649122806,0.029850746268656716,0.02209944751381215
3,20k_edges,TOPO_CO_EXP,0,0.02,0.5,229,0.0867579908675799,0.14925373134328357,0.10973144672249495
3,20k_edges,TOPO_CO_EXP,0,0.02,0.75,229,0.017543859649122806,0.029850746268656716,0.02209944751381215
3,20k_edges,TOPO_GO_CO_EXP,0,0.02,0.5,312,0.1781818181818182,0.41044776119402987,0.24849015720805867
3,20k_edges,TOPO_GO_CO_EXP,0,0.02,0.75,312,0.04262295081967213,0.11194029850746269,0.061738166851353485
3,20k_edges,CNB,0,0.02,0.5,535,0.14285714285714285,0.5447761194029851,0.22635658914728682
3,20k_edges,CNB,0,0.02,0.75,535,0.04038461538461539,0.17164179104477612,0.06538513604981724
3,20k_edges,RF,0,0.02,0.5,488,0.18781725888324874,0.6417910447761194,0.2905936073059361
3,20k_edges,RF,0,0.02,0.75,488,0.059957173447537475,0.21641791044776118,0.09389997108991038
3,20k_edges,MLP,0,0.02,0.5,466,0.18925831202046037,0.6119402985074627,0.2891038162847206
3,20k_edges,MLP,0,0.02,0.75,466,0.06607929515418502,0.23880597014925373,0.10351520379555748
3,20k_edges,SWC,0,0.02,0.5,409,0.21238938053097345,0.5970149253731343,0.3133159268929504
3,20k_edges,SWC,0,0.02,0.75,409,0.05527638190954774,0.17164179104477612,0.0836225417286399
3,all_edges,UNWEIGHTED,0,0.04,0.5,84,0.02564102564102564,0.029850746268656716,0.027586206896551724
3,all_edges,UNWEIGHTED,0,0.04,0.75,84,0.011904761904761904,0.014925373134328358,0.013245033112582781
3,all_edges,TOPO,0,0.04,0.5,199,0.21910112359550563,0.3208955223880597,0.2604037267080745
3,all_edges,TOPO,0,0.04,0.75,199,0.046153846153846156,0.07462686567164178,0.057034220532319393
3,all_edges,TOPO_L2,0,0.04,0.5,231,0.0,0.0,0.0
3,all_edges,TOPO_L2,0,0.04,0.75,231,0.0,0.0,0.0
3,all_edges,STRING,0,0.04,0.5,473,0.04856512141280353,0.1865671641791045,0.07706859104603096
3,all_edges,STRING,0,0.04,0.75,473,0.006369426751592357,0.029850746268656716,0.010498687664041995
3,all_edges,CO_OCCUR,0,0.04,0.5,337,0.09841269841269841,0.26119402985074625,0.1429606693458067
3,all_edges,CO_OCCUR,0,0.04,0.75,337,0.026865671641791045,0.06716417910447761,0.03837953091684435
3,all_edges,REL,0,0.04,0.5,407,0.0962566844919786,0.31343283582089554,0.1472822910578609
3,all_edges,REL,0,0.04,0.75,407,0.022443890274314215,0.07462686567164178,0.034509202453987725
3,all_edges,CO_EXP,0,0.04,0.5,196,0.005263157894736842,0.007462686567164179,0.006172839506172839
3,all_edges,CO_EXP,0,0.04,0.75,196,0.00510204081632653,0.007462686567164179,0.00606060606060606
3,all_edges,GO_CC,0,0.04,0.5,213,0.05825242718446602,0.1044776119402985,0.07479964381121995
3,all_edges,GO_CC,0,0.04,0.75,213,0.023809523809523808,0.03731343283582089,0.029069767441860465
3,all_edges,GO_BP,0,0.04,0.5,249,0.040983606557377046,0.08955223880597014,0.05623242736644798
3,all_edges,GO_BP,0,0.04,0.75,249,0.01606425702811245,0.029850746268656716,0.020887728459530026
3,all_edges,GO_MF,0,0.04,0.5,298,0.041666666666666664,0.11194029850746269,0.060728744939271245
3,all_edges,GO_MF,0,0.04,0.75,298,0.013513513513513514,0.03731343283582089,0.019841269841269844
3,all_edges,ALL,0,0.04,0.5,285,0.09225092250922509,0.208955223880597,0.12799414883891022
3,all_edges,ALL,0,0.04,0.75,285,0.03900709219858156,0.08208955223880597,0.052884615384615384
3,all_edges,GO_SS,0,0.04,0.5,276,0.06818181818181818,0.17164179104477612,0.09759547383309759
3,all_edges,GO_SS,0,0.04,0.75,276,0.01818181818181818,0.03731343283582089,0.02444987775061125
3,all_edges,TOPOS,0,0.04,0.5,97,0.22340425531914893,0.17164179104477612,0.19413183279742766
3,all_edges,TOPOS,0,0.04,0.75,97,0.020618556701030927,0.014925373134328358,0.017316017316017316
3,all_edges,ASSOC,0,0.04,0.5,406,0.06718346253229975,0.21641791044776118,0.10253620724824912
3,all_edges,ASSOC,0,0.04,0.75,406,0.019851116625310174,0.06716417910447761,0.030644818046392852
3,all_edges,TOPO_GO,0,0.04,0.5,242,0.0851063829787234,0.1791044776119403,0.11538461538461539
3,all_edges,TOPO_GO,0,0.04,0.75,242,0.024896265560165973,0.04477611940298507,0.032
3,all_edges,TOPO_CO_EXP,0,0.04,0.5,200,0.05670103092783505,0.08955223880597014,0.06943713834823777
3,all_edges,TOPO_CO_EXP,0,0.04,0.75,200,0.020100502512562814,0.029850746268656716,0.024024024024024024
3,all_edges,TOPO_CO_EXP,0,0.04,0.5,200,0.05670103092783505,0.08955223880597014,0.06943713834823777
3,all_edges,TOPO_CO_EXP,0,0.04,0.75,200,0.020100502512562814,0.029850746268656716,0.024024024024024024
3,all_edges,TOPO_GO_CO_EXP,0,0.04,0.5,237,0.07391304347826087,0.1417910447761194,0.09717208182912156
3,all_edges,TOPO_GO_CO_EXP,0,0.04,0.75,237,0.0211864406779661,0.03731343283582089,0.027027027027027025
3,all_edges,CNB,0,0.04,0.5,599,0.11152416356877323,0.4925373134328358,0.18186828327362908
3,all_edges,CNB,0,0.04,0.75,599,0.023608768971332208,0.11194029850746269,0.038993593909572
3,all_edges,RF,0,0.04,0.5,511,0.14651162790697675,0.5298507462686567,0.2295494200964795
3,all_edges,RF,0,0.04,0.75,511,0.044534412955465584,0.16417910447761194,0.07006369426751592
3,all_edges,MLP,0,0.04,0.5,475,0.17530864197530865,0.5970149253731343,0.2710311590399389
3,all_edges,MLP,0,0.04,0.75,475,0.05434782608695652,0.20149253731343283,0.08560558021559923
3,all_edges,SWC,0,0.04,0.5,321,0.21071428571428572,0.4701492537313433,0.2910044625381664
3,all_edges,SWC,0,0.04,0.75,321,0.051118210862619806,0.11940298507462686,0.07158836689038031
3,20k_edges,UNWEIGHTED,0,0.04,0.5,84,0.02564102564102564,0.029850746268656716,0.027586206896551724
3,20k_edges,UNWEIGHTED,0,0.04,0.75,84,0.011904761904761904,0.014925373134328358,0.013245033112582781
3,20k_edges,TOPO,0,0.04,0.5,162,0.3310344827586207,0.40298507462686567,0.36348338241480854
3,20k_edges,TOPO,0,0.04,0.75,162,0.075,0.09701492537313433,0.08459869848156182
3,20k_edges,TOPO_L2,0,0.04,0.5,253,0.0,0.0,0.0
3,20k_edges,TOPO_L2,0,0.04,0.75,253,0.0,0.0,0.0
3,20k_edges,STRING,0,0.04,0.5,456,0.15365853658536585,0.5149253731343284,0.236687357072852
3,20k_edges,STRING,0,0.04,0.75,456,0.03761061946902655,0.1417910447761194,0.059451500092030186
3,20k_edges,CO_OCCUR,0,0.04,0.5,513,0.07922912205567452,0.30597014925373134,0.12586600290396185
3,20k_edges,CO_OCCUR,0,0.04,0.75,513,0.015717092337917484,0.05970149253731343,0.024883359253499222
3,20k_edges,REL,0,0.04,0.5,399,0.1174785100286533,0.35074626865671643,0.17600584554961868
3,20k_edges,REL,0,0.04,0.75,399,0.01272264631043257,0.04477611940298507,0.019815059445178335
3,20k_edges,CO_EXP,0,0.04,0.5,152,0.0,0.0,0.0
3,20k_edges,CO_EXP,0,0.04,0.75,152,0.0,0.0,0.0
3,20k_edges,GO_CC,0,0.04,0.5,193,0.35185185185185186,0.5149253731343284,0.4180484693877551
3,20k_edges,GO_CC,0,0.04,0.75,193,0.11052631578947368,0.16417910447761194,0.13211323991993137
3,20k_edges,GO_BP,0,0.04,0.5,362,0.058997050147492625,0.17164179104477612,0.08781139639209698
3,20k_edges,GO_BP,0,0.04,0.75,362,0.008356545961002786,0.029850746268656716,0.013057671381936888
3,20k_edges,GO_MF,0,0.04,0.5,307,0.06315789473684211,0.15671641791044777,0.09003215434083602
3,20k_edges,GO_MF,0,0.04,0.75,307,0.023178807947019868,0.05223880597014925,0.03211009174311927
3,20k_edges,ALL,0,0.04,0.5,330,0.208955223880597,0.4701492537313433,0.2893226176808266
3,20k_edges,ALL,0,0.04,0.75,330,0.06832298136645963,0.1791044776119403,0.09891345073061072
3,20k_edges,GO_SS,0,0.04,0.5,309,0.14181818181818182,0.3358208955223881,0.1994204874723027
3,20k_edges,GO_SS,0,0.04,0.75,309,0.02666666666666667,0.07462686567164178,0.03929273084479371
3,20k_edges,TOPOS,0,0.04,0.5,152,0.25874125874125875,0.31343283582089554,0.28347318496898943
3,20k_edges,TOPOS,0,0.04,0.75,152,0.0728476821192053,0.08955223880597014,0.08034083992696286
3,20k_edges,ASSOC,0,0.04,0.5,383,0.16257668711656442,0.44776119402985076,0.23854174480534093
3,20k_edges,ASSOC,0,0.04,0.75,383,0.024,0.06716417910447761,0.03536345776031435
3,20k_edges,TOPO_GO,0,0.04,0.5,291,0.2125984251968504,0.44776119402985076,0.28830752802989856
3,20k_edges,TOPO_GO,0,0.04,0.75,291,0.03832752613240418,0.09701492537313433,0.054947166186359274
3,20k_edges,TOPO_CO_EXP,0,0.04,0.5,229,0.0867579908675799,0.14925373134328357,0.10973144672249495
3,20k_edges,TOPO_CO_EXP,0,0.04,0.75,229,0.017543859649122806,0.029850746268656716,0.02209944751381215
3,20k_edges,TOPO_CO_EXP,0,0.04,0.5,229,0.0867579908675799,0.14925373134328357,0.10973144672249495
3,20k_edges,TOPO_CO_EXP,0,0.04,0.75,229,0.017543859649122806,0.029850746268656716,0.02209944751381215
3,20k_edges,TOPO_GO_CO_EXP,0,0.04,0.5,312,0.1781818181818182,0.41044776119402987,0.24849015720805867
3,20k_edges,TOPO_GO_CO_EXP,0,0.04,0.75,312,0.04262295081967213,0.11194029850746269,0.061738166851353485
3,20k_edges,CNB,0,0.04,0.5,532,0.14380530973451328,0.5447761194029851,0.227545197333717
3,20k_edges,CNB,0,0.04,0.75,532,0.04061895551257253,0.17164179104477612,0.06569194151649099
3,20k_edges,RF,0,0.04,0.5,483,0.19023136246786632,0.6417910447761194,0.2934747521328107
3,20k_edges,RF,0,0.04,0.75,483,0.06060606060606061,0.21641791044776118,0.09469387755102039
3,20k_edges,MLP,0,0.04,0.5,466,0.18925831202046037,0.6119402985074627,0.2891038162847206
3,20k_edges,MLP,0,0.04,0.75,466,0.06607929515418502,0.23880597014925373,0.10351520379555748
3,20k_edges,SWC,0,0.04,0.5,373,0.2376237623762376,0.5970149253731343,0.3399433427762039
3,20k_edges,SWC,0,0.04,0.75,373,0.06077348066298342,0.17164179104477612,0.08976405889657618
3,all_edges,UNWEIGHTED,0,0.06,0.5,83,0.025974025974025976,0.029850746268656716,0.02777777777777778
3,all_edges,UNWEIGHTED,0,0.06,0.75,83,0.012048192771084338,0.014925373134328358,0.013333333333333334
3,all_edges,TOPO,0,0.06,0.5,164,0.2585034013605442,0.31343283582089554,0.2833303745783774
